total_pnl,max_dd,ending
1628.33,65.34999999999991,2628.33
1407.6,77.74000000000001,2407.6
1883.97,6.6099999999999,2883.9700000000003
2003.51,6.669999999999845,3003.51
2082.97,77.74000000000001,3082.97
2077.33,77.74000000000001,3077.33
1776.19,65.34999999999991,2776.19
1639.33,77.73999999999978,2639.33
1477.99,30.56999999999971,2477.99
1690.58,65.34999999999991,2690.58
1814.07,65.34999999999991,2814.0699999999997
1890.85,94.22999999999979,2890.85
2065.52,77.74000000000001,3065.52
1593.81,77.74000000000001,2593.81
2034.8999999999999,65.34999999999991,3034.8999999999996
1885.81,65.34999999999991,2885.81
1825.74,65.34999999999991,2825.74
1778.86,65.35000000000002,2778.8599999999997
1916.28,65.34999999999991,2916.2799999999997
1996.42,65.34999999999991,2996.42
2191.96,77.74000000000001,3191.96
1640.77,65.34999999999991,2640.77
1709.3,77.74000000000001,2709.3
1568.26,65.34999999999991,2568.26
1456.23,92.30000000000018,2456.23
1993.04,65.35000000000002,2993.04
1689.7,65.34999999999991,2689.7
1864.43,29.11999999999989,2864.4300000000003
1763.35,77.74000000000001,2763.35
2273.07,29.11999999999989,3273.07
1766.28,107.92000000000007,2766.2799999999997
1874.01,77.73999999999978,2874.01
2088.83,65.34999999999991,3088.83
1867.54,77.74000000000001,2867.54
1850.19,80.55999999999995,2850.19
1540.3700000000001,71.95999999999981,2540.37
1468.32,89.43999999999983,2468.3199999999997
2152.96,65.34999999999991,3152.96
1206.69,77.74000000000001,2206.69
1663.23,65.34999999999991,2663.23
1771.43,6.669999999999845,2771.4300000000003
1743.25,71.95999999999981,2743.25
2025.28,6.670000000000073,3025.2799999999997
1758.45,77.73999999999978,2758.45
1793.44,77.73999999999978,2793.44
2274.52,65.34999999999991,3274.52
2060.35,29.11999999999989,3060.35
2135.83,65.34999999999991,3135.83
1679.16,77.74000000000001,2679.16
2127.7599999999998,77.73999999999978,3127.7599999999998
2037.98,65.34999999999991,3037.98
1929.67,77.74000000000001,2929.67
1706.22,79.57999999999993,2706.2200000000003
1977.84,65.35000000000002,2977.84
1605.36,65.35000000000002,2605.3599999999997
2026.8999999999999,77.74000000000001,3026.8999999999996
2261.5099999999998,77.74000000000001,3261.5099999999998
1562.02,77.74000000000001,2562.02
2273.9,77.73999999999978,3273.9
2120.75,65.34999999999991,3120.75
1723.53,29.11999999999989,2723.5299999999997
1848.8799999999999,65.34999999999991,2848.88
1862.96,77.73999999999978,2862.96
1887.75,29.11999999999989,2887.75
1928.83,65.34999999999991,2928.83
1305.14,78.51999999999998,2305.1400000000003
2149.21,29.11999999999989,3149.21
1703.37,77.74000000000001,2703.37
1792.22,77.74000000000001,2792.2200000000003
2076.09,78.66999999999962,3076.09
2123.2599999999998,65.34999999999991,3123.2599999999998
1849.61,77.74000000000001,2849.6099999999997
1823.17,77.74000000000001,2823.17
1609.85,65.35000000000002,2609.85
1908.59,77.74000000000001,2908.59
1900.8,77.73999999999978,2900.8
2000.6299999999999,77.74000000000001,3000.63
1657.36,77.74000000000001,2657.3599999999997
2078.58,29.11999999999989,3078.58
2005.49,77.74000000000001,3005.49
2013.56,29.120000000000005,3013.56
1705.97,6.670000000000073,2705.9700000000003
1817.01,77.74000000000001,2817.01
2154.31,77.73999999999978,3154.31
2051.33,65.34999999999991,3051.33
1702.15,95.9000000000002,2702.15
2085.85,29.11999999999989,3085.85
2009.17,111.78999999999905,3009.17
1773.27,94.4699999999998,2773.27
1647.52,77.73999999999978,2647.52
1871.6299999999999,29.520000000000437,2871.63
1973.51,77.73999999999978,2973.51
1505.7,75.00999999999976,2505.7
1756.84,77.74000000000001,2756.84
1540.24,77.74000000000001,2540.24
2259.05,77.74000000000001,3259.05
2026.6,108.7600000000001,3026.6
2247.83,29.11999999999989,3247.83
1858.15,77.73999999999978,2858.15
1910.3700000000001,77.74000000000001,2910.37
1820.27,94.4699999999998,2820.27
1578.78,77.74000000000001,2578.7799999999997
1626.26,77.74000000000001,2626.26
1849.28,65.34999999999991,2849.2799999999997
1775.26,77.73999999999978,2775.26
1652.59,77.74000000000001,2652.59
1709.61,77.74000000000001,2709.6099999999997
2323.09,29.90000000000009,3323.09
1290.54,77.74000000000001,2290.54
1753.23,77.73999999999978,2753.23
2058.96,29.11999999999989,3058.96
1916.73,77.74000000000001,2916.73
2348.83,65.34999999999991,3348.83
1879.19,77.74000000000001,2879.19
1704.82,65.34999999999991,2704.8199999999997
2261.28,77.74000000000001,3261.28
1663.85,77.74000000000001,2663.85
1843.54,77.74000000000001,2843.54
1674.1399999999999,67.45000000000005,2674.14
2272.39,77.73999999999978,3272.39
1822.45,6.669999999999845,2822.45
1819.15,65.34999999999991,2819.15
1955.55,77.73999999999978,2955.55
2149.04,77.73999999999978,3149.04
1809.1399999999999,77.73999999999978,2809.14
1792.25,77.73999999999978,2792.25
1690.8799999999999,88.8299999999997,2690.88
1400.6200000000001,100.5499999999995,2400.62
1775.18,65.34999999999991,2775.1800000000003
1785.61,29.11999999999989,2785.6099999999997
1630.16,81.53999999999974,2630.16
1974.03,29.11999999999989,2974.0299999999997
2006.8999999999999,65.34999999999991,3006.8999999999996
1963.92,65.34999999999991,2963.92
1595.66,65.34999999999991,2595.66
1392.73,70.73000000000002,2392.73
2225.6,84.95999999999981,3225.6
1695.28,71.15000000000009,2695.2799999999997
1800.94,82.23999999999978,2800.94
1863.79,65.34999999999991,2863.79
1886.29,77.74000000000001,2886.29
1654.16,103.1400000000001,2654.16
1907.94,77.74000000000001,2907.94
1840.3,77.74000000000001,2840.3
1531.02,77.74000000000001,2531.02
1597.45,88.51999999999998,2597.45
1999.1599999999999,6.6099999999999,2999.16
1881.01,79.65999999999985,2881.01
1746.89,77.74000000000001,2746.8900000000003
1838.24,88.82999999999993,2838.24
1646.82,65.34999999999991,2646.8199999999997
1867.18,35.73000000000002,2867.1800000000003
1935.66,65.34999999999991,2935.66
1736.99,77.74000000000001,2736.99
1739.03,91.97000000000025,2739.0299999999997
1684.57,37.39999999999998,2684.5699999999997
2137.18,77.73999999999978,3137.18
1945.24,77.74000000000001,2945.24
2307.54,6.6099999999999,3307.54
2279.71,65.34999999999991,3279.71
1890.91,77.73999999999978,2890.91
2088.23,106.85999999999967,3088.23
1962.16,6.669999999999845,2962.16
1995.22,65.34999999999991,2995.2200000000003
1851.83,65.34999999999991,2851.83
1584.98,29.11999999999989,2584.98
1638.66,77.73999999999978,2638.66
2041.48,65.35000000000002,3041.48
1625.62,77.74000000000001,2625.62
1902.84,77.74000000000001,2902.84
1748.28,108.05999999999995,2748.2799999999997
1903.2,77.74000000000001,2903.2
